UID,y
3067,124863.0
3068,55971.5
3069,55858.22
3070,58218.33
3071,124863.0
3072,143967.0
3073,55858.22
3074,143967.0
3075,143967.0
3076,128250.0
3077,128250.0
3078,124863.0
3079,75274.01
3080,143967.0
3081,143967.0
3082,128250.0
3083,66476.65
3084,61024.36
3085,160046.5
3086,143967.0
3087,128250.0
3088,124863.0
3089,66409.68
3090,143967.0
3091,54317.55
3092,160046.5
3093,143967.0
3094,143967.0
3095,143967.0
3096,128250.0
3097,124863.0
3098,79628.28
3099,128250.0
3100,143967.0
3101,124863.0
3102,143967.0
3103,143967.0
3104,143967.0
3105,143967.0
3106,143967.0
3107,128250.0
3108,55242.67
3109,124863.0
3110,160046.5
3111,143967.0
3112,128250.0
3113,128250.0
3114,124863.0
3115,64359.4
3116,143967.0
3117,143967.0
3118,128250.0
3119,128250.0
3120,128250.0
3121,143967.0
3122,124863.0
3123,128250.0
3124,143967.0
3125,128250.0
3126,143967.0
3127,124863.0
3128,143967.0
3129,143967.0
3130,128250.0
3131,143967.0
3132,128250.0
3133,124863.0
3134,128250.0
3135,124863.0
3136,143967.0
3137,128250.0
3138,128250.0
3139,128250.0
3140,79547.68
3141,124863.0
3142,80928.98
3143,128250.0
3144,61639.91
3145,58845.08
3146,80284.04
3147,128250.0
3148,124863.0
3149,55858.22
3150,80837.48
3151,128250.0
3152,143967.0
3153,128250.0
3154,128250.0
3155,54662.58
3156,61639.91
3157,128250.0
3158,124863.0
3159,124863.0
3160,82556.63
3161,61024.36
3162,143967.0
3163,143967.0
3164,160046.5
3165,143967.0
3166,128250.0
3167,128250.0
3168,143967.0
3169,58982.42
3170,143967.0
3171,60489.56
3172,143967.0
3173,79547.68
3174,124863.0
3175,143967.0
3176,53789.76
3177,143967.0
3178,128250.0
3179,64359.4
3180,55312.59
3181,55858.22
3182,128250.0
3183,124863.0
3184,128250.0
3185,160046.5
3186,128250.0
3187,143967.0
3188,80568.95
3189,143967.0
3190,58624.4
3191,143967.0
3192,79015.16
3193,57415.47
3194,58869.97
3195,124863.0
3196,128250.0
3197,64359.4
3198,143967.0
3199,143967.0
3200,143967.0
3201,143967.0
3202,58519.27
3203,124863.0
3204,124863.0
3205,143967.0
3206,128250.0
3207,143967.0
3208,143967.0
3209,128250.0
3210,128250.0
3211,128250.0
3212,128250.0
3213,143967.0
3214,128250.0
3215,143967.0
3216,128250.0
3217,124863.0
3218,56024.87
3219,143967.0
3220,128250.0
3221,64359.4
3222,80284.04
3223,143967.0
3224,128250.0
3225,143967.0
3226,143967.0
3227,58252.43
3228,143967.0
3229,160046.5
3230,160046.5
3231,128250.0
3232,124863.0
3233,143967.0
3234,128250.0
3235,57595.47
3236,128250.0
3237,124863.0
3238,143967.0
3239,79480.71
3240,59379.88
3241,143967.0
3242,143967.0
3243,128250.0
3244,124863.0
3245,143967.0
3246,143967.0
3247,128250.0
3248,79547.68
3249,128250.0
3250,48123.72
3251,128250.0
3252,53789.76
3253,143967.0
3254,128250.0
3255,124863.0
3256,143967.0
3257,128250.0
3258,128250.0
3259,143967.0
3260,143967.0
3261,143967.0
3262,124863.0
3263,57264.76
3264,128250.0
3265,128250.0
3266,160046.5
3267,143967.0
3268,124863.0
3269,143967.0
3270,143967.0
3271,143967.0
3272,160046.5
3273,143967.0
3274,124863.0
3275,143967.0
3276,128250.0
3277,58845.08
3278,143967.0
3279,128250.0
3280,160046.5
3281,128250.0
3282,124863.0
3283,143967.0
3284,124863.0
3285,160046.5
3286,128250.0
3287,143967.0
3288,160046.5
3289,143967.0
3290,65758.8
3291,143967.0
3292,160046.5
3293,143967.0
3294,160046.5
3295,124863.0
3296,50925.04
3297,160046.5
3298,128250.0
3299,124863.0
3300,160046.5
3301,143967.0
3302,143967.0
3303,82489.66
3304,128250.0
3305,143967.0
3306,128250.0
3307,143967.0
3308,128250.0
3309,143967.0
3310,128250.0
3311,128250.0
3312,128250.0
3313,124863.0
3314,57381.37
3315,160046.5
3316,143967.0
3317,128250.0
3318,128250.0
3319,130050.0
3320,59508.82
3321,124863.0
3322,160046.5
3323,160046.5
3324,143967.0
3325,124863.0
3326,128250.0
3327,143967.0
3328,143967.0
3329,55152.05
3330,128250.0
3331,143967.0
3332,128250.0
3333,128250.0
3334,56809.49
3335,58691.37
3336,55858.22
3337,128250.0
3338,128250.0
3339,160046.5
3340,143967.0
3341,124863.0
3342,143967.0
3343,128250.0
3344,130050.0
3345,128250.0
3346,143967.0
3347,130050.0
3348,128250.0
3349,143967.0
3350,143967.0
3351,128250.0
3352,80928.98
3353,124863.0
3354,124863.0
3355,124863.0
3356,160046.5
3357,143967.0
3358,128250.0
3359,66476.65
3360,128250.0
3361,128250.0
3362,128250.0
3363,143967.0
3364,57682.31
3365,128250.0
3366,128250.0
3367,128250.0
3368,143967.0
3369,128250.0
3370,66476.65
3371,128250.0
3372,143967.0
3373,58288.29
3374,143967.0
3375,143967.0
3376,143967.0
3377,60422.59
3378,128250.0
3379,160046.5
3380,143967.0
3381,128250.0
3382,128250.0
3383,128250.0
3384,128250.0
3385,160046.5
3386,124863.0
3387,143967.0
3388,58218.33
3389,128250.0
3390,58575.52
3391,128250.0
3392,58185.46
3393,143967.0
3394,130050.0
3395,59809.76
3396,143967.0
3397,124863.0
3398,124863.0
3399,143967.0
3400,124863.0
3401,143967.0
3402,58845.08
3403,59379.88
3404,143967.0
3405,58173.12
3406,143967.0
3407,124863.0
3408,143967.0
3409,143967.0
3410,128250.0
3411,124863.0
3412,59907.54
3413,124863.0
3414,128250.0
3415,55080.25
3416,160046.5
3417,143967.0
3418,56285.38
3419,124863.0
3420,143967.0
3421,143967.0
3422,80837.48
3423,124863.0
3424,79628.28
3425,124863.0
3426,128250.0
3427,128250.0
3428,128250.0
3429,128250.0
3430,143967.0
3431,80568.95
3432,128250.0
3433,143967.0
3434,56024.87
3435,124863.0
3436,124863.0
3437,160046.5
3438,124863.0
3439,160046.5
3440,143967.0
3441,124863.0
3442,128250.0
3443,124863.0
3444,124863.0
3445,128250.0
3446,143967.0
3447,128250.0
3448,128250.0
3449,128250.0
3450,55152.05
3451,80394.18
3452,160046.5
3453,128250.0
3454,128250.0
3455,160046.5
3456,79637.75
3457,160046.5
3458,124863.0
3459,124863.0
3460,143967.0
3461,143967.0
3462,143967.0
3463,128250.0
3464,128250.0
3465,128250.0
3466,143967.0
3467,143967.0
3468,128250.0
3469,124863.0
3470,124863.0
3471,143967.0
3472,143967.0
3473,54662.58
3474,128250.0
3475,124863.0
3476,128250.0
3477,128250.0
3478,143967.0
3479,160046.5
3480,143967.0
3481,143967.0
3482,128250.0
3483,128250.0
3484,56352.35
3485,128250.0
3486,57381.37
3487,56809.49
3488,55152.05
3489,143967.0
3490,143967.0
3491,124863.0
3492,124863.0
3493,128250.0
3494,60489.56
3495,128250.0
3496,128250.0
3497,143967.0
3498,128250.0
3499,128250.0
3500,124863.0
3501,128250.0
3502,143967.0
3503,143967.0
3504,143967.0
3505,128250.0
3506,128250.0
3507,143967.0
3508,57862.46
3509,143967.0
3510,143967.0
3511,128250.0
3512,160046.5
3513,58454.76
3514,143967.0
3515,128250.0
3516,124863.0
3517,143967.0
3518,143967.0
3519,124863.0
3520,143967.0
3521,143967.0
3522,143967.0
3523,143967.0
3524,128250.0
3525,160046.5
3526,128250.0
3527,160046.5
3528,128250.0
3529,128250.0
3530,143967.0
3531,124863.0
3532,124863.0
3533,66005.85
3534,124863.0
3535,128250.0
3536,128250.0
3537,128250.0
3538,86719.38
3539,128250.0
3540,143967.0
3541,59475.95
3542,143967.0
3543,61335.0
3544,124863.0
3545,59147.69
3546,79547.68
3547,128250.0
3548,160046.5
3549,160046.5
3550,160046.5
3551,128250.0
3552,124863.0
3553,128250.0
3554,128250.0
3555,57682.31
3556,128250.0
3557,143967.0
3558,128250.0
3559,124863.0
3560,143967.0
3561,57415.47
3562,160046.5
3563,160046.5
3564,124863.0
3565,124863.0
3566,143967.0
3567,143967.0
3568,160046.5
3569,143967.0
3570,143967.0
3571,128250.0
3572,143967.0
3573,128250.0
3574,47307.66
3575,80351.01
3576,143967.0
3577,143967.0
3578,79547.68
3579,56809.49
3580,130050.0
3581,143967.0
3582,124863.0
3583,160046.5
3584,56024.87
3585,128250.0
3586,143967.0
3587,143967.0
3588,143967.0
3589,128250.0
3590,143967.0
3591,128250.0
3592,143967.0
3593,143967.0
3594,64359.4
3595,143967.0
3596,143967.0
3597,124863.0
3598,124863.0
3599,124863.0
3600,128250.0
3601,143967.0
3602,160046.5
3603,124863.0
3604,160046.5
3605,52331.58
3606,143967.0
3607,128250.0
3608,128250.0
3609,143967.0
3610,143967.0
3611,160046.5
3612,143967.0
3613,143967.0
3614,143967.0
3615,143967.0
3616,143967.0
3617,143967.0
3618,128250.0
3619,143967.0
3620,48952.14
3621,54662.58
3622,56809.49
3623,124863.0
3624,124863.0
3625,128250.0
3626,124863.0
3627,74681.71
3628,143967.0
3629,143967.0
3630,143967.0
3631,160046.5
3632,160046.5
3633,128250.0
3634,79547.68
3635,143967.0
3636,143967.0
3637,143967.0
3638,55152.05
3639,64426.37
3640,143967.0
3641,128250.0
3642,143967.0
3643,143967.0
3644,124863.0
3645,143967.0
3646,54707.87
3647,128250.0
3648,124863.0
3649,124863.0
3650,124863.0
3651,143967.0
3652,160046.5
3653,143967.0
3654,128250.0
3655,57682.31
3656,143967.0
3657,128250.0
3658,58519.27
3659,143967.0
3660,143967.0
3661,59305.77
3662,160046.5
3663,124863.0
3664,143967.0
3665,128250.0
3666,143967.0
3667,124863.0
3668,128250.0
3669,53789.76
3670,160046.5
3671,124863.0
3672,64359.4
3673,65758.8
3674,143967.0
3675,57415.47
3676,128250.0
3677,50882.77
3678,128250.0
3679,128250.0
3680,124863.0
3681,80568.95
3682,143967.0
3683,160046.5
3684,143967.0
3685,56809.49
3686,143967.0
3687,124863.0
3688,82897.16
3689,130050.0
3690,160046.5
3691,124863.0
3692,57646.45
3693,128250.0
3694,128250.0
3695,128250.0
3696,128250.0
3697,130050.0
3698,60489.56
3699,143967.0
3700,160046.5
3701,143967.0
3702,64426.37
3703,128250.0
3704,128250.0
3705,128250.0
3706,128250.0
3707,128250.0
3708,128250.0
3709,128250.0
3710,160046.5
3711,143967.0
3712,143967.0
3713,143967.0
3714,143967.0
3715,60754.8
3716,128250.0
3717,143967.0
3718,56352.35
3719,128250.0
3720,128250.0
3721,60422.59
3722,128250.0
3723,124863.0
3724,57415.47
3725,128250.0
3726,128250.0
3727,124863.0
3728,55152.05
3729,143967.0
3730,128250.0
3731,143967.0
3732,143967.0
3733,143967.0
3734,128250.0
3735,143967.0
3736,128250.0
3737,54720.29
3738,160046.5
3739,160046.5
3740,143967.0
3741,128250.0
3742,128250.0
3743,128250.0
3744,124863.0
3745,128250.0
3746,124863.0
3747,128250.0
3748,143967.0
3749,128250.0
3750,128250.0
3751,143967.0
3752,143967.0
3753,128250.0
3754,124863.0
